Date1 girl,Date1 boy,Date2 girl,Date2 boy,Date3 girl,Date3 boy,Date4 girl,Date4 boy,Date5 girl,Date5 boy,Date6 girl,Date6 boy,Date7 girl,Date7 boy,Date8 girl,Date8 boy,Date9 girl,Date9 boy,Date10 girl,Date10 boy,Date11 girl,Date11 boy,Date12 girl,Date12 boy
1.304652,2.08217,0.835663,0.439338,0.181927,0.517769,0.15117,0.594323,0.085839,0.647105,0.338231,0.493401,0.121712,0.544369,0.07175,0.45727,1.3981,0.166513,0.1089,0.26514,1.298189,0.385565,1.446709,0.10888
1.307215,2.077047,0.83182,0.440619,0.181927,0.517769,0.155013,0.594323,0.085839,0.648386,0.339512,0.494682,0.122993,0.544369,0.074313,0.458551,1.401943,0.16267,0.110181,0.263859,1.305876,0.385565,1.478735,0.110161
1.299527,2.075766,0.838226,0.4419,0.181927,0.520331,0.157575,0.595604,0.08712,0.648386,0.338231,0.498525,0.124274,0.54565,0.07175,0.461113,1.412193,0.161389,0.107619,0.263859,1.305876,0.384284,1.48514,0.111442
1.298246,2.069361,0.847194,0.440619,0.179365,0.516488,0.153732,0.594323,0.084558,0.649667,0.335668,0.494682,0.121712,0.54565,0.073031,0.458551,1.417318,0.16267,0.111462,0.26514,1.307157,0.385565,1.463363,0.112723
1.303371,2.075766,0.847194,0.4419,0.180646,0.513926,0.158856,0.591761,0.08712,0.650948,0.334387,0.493401,0.122993,0.546931,0.070469,0.459832,1.412193,0.160109,0.112744,0.263859,1.27641,0.381722,1.433899,0.114004
1.296965,2.073204,0.852319,0.4419,0.185771,0.516488,0.153732,0.591761,0.080714,0.652229,0.330544,0.495963,0.124274,0.544369,0.07175,0.458551,1.413474,0.153704,0.1089,0.260016,1.258475,0.381722,1.444147,0.114004
1.29184,2.091137,0.857443,0.444461,0.181927,0.515207,0.157575,0.59048,0.079433,0.654791,0.333106,0.495963,0.122993,0.546931,0.075594,0.454708,1.414755,0.157547,0.111462,0.260016,1.28794,0.381722,1.43518,0.114004
1.287996,2.071923,0.86513,0.444461,0.187052,0.511364,0.156294,0.59048,0.084558,0.654791,0.331825,0.498525,0.122993,0.536684,0.07175,0.458551,1.427567,0.160109,0.110181,0.260016,1.298189,0.380441,1.42237,0.114004
1.284152,2.074485,0.86513,0.444461,0.185771,0.511364,0.153732,0.589199,0.083276,0.657352,0.319013,0.493401,0.124274,0.544369,0.074313,0.455989,1.435254,0.160109,0.110181,0.260016,1.326373,0.389407,1.403155,0.112723
1.280309,2.06808,0.858724,0.444461,0.194739,0.508802,0.155013,0.59048,0.080714,0.626611,0.321575,0.497244,0.121712,0.54565,0.073031,0.455989,1.43141,0.154985,0.111462,0.258735,1.304595,0.386845,1.380096,0.115285
1.285434,1.997628,0.856162,0.444461,0.197301,0.50624,0.155013,0.59048,0.085839,0.630454,0.320294,0.498525,0.122993,0.544369,0.07175,0.455989,1.432692,0.158828,0.110181,0.260016,1.259756,0.386845,1.332698,0.111442
1.282871,2.015561,0.8536,0.44318,0.190895,0.502397,0.157575,0.589199,0.08712,0.626611,0.3267,0.498525,0.124274,0.546931,0.075594,0.455989,1.432692,0.160109,0.106338,0.262578,1.325092,0.388126,1.313483,0.110161
1.28159,2.061675,0.848475,0.444461,0.190895,0.50624,0.157575,0.587919,0.084558,0.626611,0.338231,0.499805,0.124274,0.549492,0.073031,0.453427,1.43141,0.160109,0.111462,0.263859,1.317405,0.386845,1.299392,0.112723
1.276465,2.062956,0.851037,0.444461,0.190895,0.501116,0.153732,0.589199,0.08712,0.626611,0.338231,0.503648,0.120431,0.549492,0.075594,0.453427,1.435254,0.161389,0.114025,0.261297,1.319968,0.386845,1.258399,0.112723
1.280309,2.071923,0.849756,0.444461,0.189614,0.502397,0.157575,0.587919,0.079433,0.635577,0.342074,0.501086,0.122993,0.548212,0.074313,0.455989,1.430129,0.161389,0.110181,0.263859,1.336622,0.383003,1.244308,0.10888
1.272621,2.065518,0.845913,0.44318,0.184489,0.497274,0.158856,0.587919,0.080714,0.654791,0.345918,0.50621,0.117868,0.548212,0.070469,0.455989,1.433973,0.161389,0.111462,0.263859,1.360963,0.383003,1.232779,0.10888
1.264934,2.080889,0.854881,0.44318,0.185771,0.501116,0.155013,0.586638,0.083276,0.659914,0.347199,0.50621,0.120431,0.549492,0.073031,0.455989,1.43141,0.16267,0.112744,0.262578,1.321249,0.383003,1.228936,0.111442
1.263652,2.046304,0.849756,0.44318,0.184489,0.494712,0.157575,0.586638,0.079433,0.657352,0.344637,0.507491,0.121712,0.54565,0.07175,0.454708,1.423723,0.16267,0.110181,0.266421,1.295627,0.383003,1.221249,0.112723
1.264934,2.05399,0.844631,0.44318,0.188333,0.498555,0.156294,0.586638,0.080714,0.662476,0.343355,0.50621,0.125555,0.548212,0.074313,0.455989,1.421161,0.16267,0.112744,0.266421,1.281535,0.389407,1.213563,0.114004
1.276465,2.066799,0.845913,0.444461,0.187052,0.497274,0.157575,0.587919,0.081995,0.662476,0.343355,0.504929,0.121712,0.548212,0.074313,0.45727,1.416036,0.16267,0.112744,0.26514,1.268724,0.389407,1.219968,0.112723
1.298246,2.079608,0.847194,0.445742,0.187052,0.497274,0.156294,0.587919,0.075589,0.663757,0.345918,0.507491,0.124274,0.54565,0.07175,0.455989,1.41988,0.157547,0.110181,0.263859,1.252069,0.388126,1.226374,0.114004
1.307215,2.009156,0.852319,0.44318,0.183208,0.495993,0.156294,0.589199,0.080714,0.662476,0.344637,0.50621,0.122993,0.544369,0.073031,0.455989,1.41988,0.160109,0.112744,0.262578,1.266161,0.394531,1.232779,0.110161
1.320027,2.102666,0.84335,0.4419,0.181927,0.49215,0.156294,0.589199,0.079433,0.665037,0.342074,0.512614,0.122993,0.543088,0.073031,0.454708,1.414755,0.161389,0.1089,0.261297,1.254632,0.39325,1.241746,0.10888
1.320027,2.128284,0.838226,0.440619,0.184489,0.490869,0.156294,0.589199,0.080714,0.661195,0.339512,0.508772,0.124274,0.54565,0.074313,0.454708,1.391694,0.157547,0.110181,0.260016,1.27641,0.391969,1.243027,0.111442
1.317465,2.141094,0.848475,0.44318,0.187052,0.490869,0.156294,0.591761,0.083276,0.665037,0.339512,0.507491,0.124274,0.541807,0.074313,0.454708,1.394256,0.157547,0.112744,0.257455,1.328935,0.388126,1.243027,0.10888
